Date,Invoice,Customer,Cash
2022-01-10,05ff4cdf70,3065.0,110
2022-01-10,dd1928bcc4,16101.0,100
2022-01-10,ca2e28bc04,16101.0,100
2022-01-10,c7fcd90ac7,15102.0,995
2022-01-10,98087d8423,7038.0,310
2022-01-10,5602d7750d,9824.0,60
2022-01-10,51bc179582,8258.0,900
2022-01-10,ae618ca445,946.0,5220
2022-01-10,4804aab70b,11454.0,1300
2022-01-10,52e07c75d5,11319.0,800
2022-01-10,e88aac4bed,17772.0,900
2022-01-10,45459bcdbc,9845.0,60
2022-01-10,e8546940e6,2939.0,995
2022-01-10,051a1a8328,16685.0,600
2022-01-10,692c4bf418,17772.0,60
2022-01-10,b34265fb23,17749.0,1590
2022-01-10,b7ae33c235,17618.0,420
2022-01-10,f49ef8781c,4420.0,25
2022-01-10,418e1b17e4,4420.0,25
2022-01-10,65d10968ea,4420.0,20
2022-01-10,68531b651a,14688.0,340
2022-01-10,dd1b9369da,17779.0,820
2022-01-10,057eba8c40,7137.0,2500
2022-01-10,ff67cbc451,17780.0,920
2022-01-10,4b48e76ded,17781.0,100
2022-01-10,d30d0f9c34,17780.0,60
2022-01-10,93a7499abf,10299.0,900
2022-01-10,a52d9e8933,2647.0,1250
2022-01-10,7402ece0c3,17782.0,80
2022-01-10,8a54b7d06f,17765.0,30
2022-01-10,8a0b8acfa9,17783.0,120
2022-01-10,12d2edfe56,17611.0,80
2022-01-10,323752717b,9289.0,995
2022-01-10,7a6986471a,10552.0,100
2022-01-10,de14b9d24c,17042.0,200
2022-01-10,eb4796e91b,10113.0,760
2022-01-10,f9be007094,17585.0,980
2022-01-10,da09b6012b,9141.0,500
2022-01-10,a5c43b844a,17588.0,980
2022-01-10,ca338374d6,17218.0,600
2022-01-10,f0c6d92cbb,17618.0,580
2022-01-10,c5216ced49,17784.0,900
2022-01-10,0bb7d57371,9824.0,100
2022-01-10,9d624384a8,16735.0,100
2022-01-10,8ae1d42a8a,721.0,150
2022-01-10,6eec661d80,17785.0,200
2022-01-10,3711a1559d,1041.0,1000
2022-01-10,56e2c49386,11323.0,680
2022-01-10,94dcac0d1d,15863.0,40
2022-01-10,431b9acea2,4352.0,100
2022-01-10,ad0d47c620,9531.0,785
2022-01-10,7b90af9ef9,265.0,100
2022-01-10,be5ac54167,2513.0,50
2022-01-10,a75d8fa7c7,2513.0,70
2022-01-10,ee275caa6b,11866.0,30
2022-01-10,0df0165c00,6456.0,60
2022-01-10,a0ac44a5a5,7993.0,280
2022-01-10,048eedfaec,3136.0,700
2022-01-10,cbe7afdc36,16566.0,100
2022-01-10,d4a5e1104e,9094.0,450
2022-01-10,49e8393781,951.0,500
2022-01-10,785fcdc1df,17786.0,40
2022-01-10,1c00f7d79d,17230.0,980
2022-01-10,49d617045b,17539.0,60
2022-01-10,adf5e00e5b,17190.0,1000
2022-01-10,606c413d83,17190.0,800
2022-01-10,3ac7e67941,6849.0,1005
2022-01-10,535cedc20b,6849.0,105
2022-01-10,eebc1b4040,7947.0,100
2022-01-10,dc1ff31b71,16623.0,140
2022-01-10,9c1dff51e5,14778.0,5500
2022-01-10,99a5b4cfa1,17396.0,980
2022-01-10,b807da2eac,17401.0,980
2022-01-10,fc9731cb10,2380.0,100
2022-01-10,5cbfab67c5,17311.0,60
2022-01-10,adc4f7778d,17398.0,980
2022-01-10,43d5b72ec8,12379.0,700
2022-01-10,5b63af8718,12379.0,190
2022-01-10,a343007b5a,9284.0,175
2022-01-10,6360af0f93,17788.0,90
2022-01-10,67c5ded4e5,16049.0,500
2022-01-10,b5e5a81c65,8942.0,70
2022-01-10,370e704c08,7337.0,990
2022-01-10,ec910ce529,14667.0,25
2022-01-10,950d4f4af5,17582.0,880
2022-01-10,c62b6bca7d,15747.0,280
2022-01-10,c861756996,17793.0,40
2022-01-10,d8e5ba7f7c,13586.0,60
2022-01-10,6215b7423a,17771.0,50
2022-01-10,635761905c,17771.0,40
2022-01-10,93487b2f37,794.0,400
2022-01-10,82c39e25a5,558.0,50
2022-01-10,baaf3e7853,2728.0,80
2022-01-10,f61f3a69be,11993.0,60
2022-01-10,53bb7ae6e3,2728.0,100
2022-01-10,94bbf18445,17795.0,980
2022-01-10,c837222fbc,17399.0,980
2022-01-10,5ab0ba6174,9343.0,20
2022-01-10,ff559fab1c,17402.0,980
2022-01-10,1acb72273f,16710.0,400
2022-01-10,45a02b6a54,13569.0,30
2022-01-10,54d2cea0de,7686.0,50
2022-01-10,9412b24541,10470.0,60
2022-01-10,d8b4e88c10,17796.0,40
2022-01-10,c6a4504b30,17797.0,70
2022-01-10,768d55e36f,17160.0,700
2022-01-10,40342c582f,17798.0,140
2022-01-10,e907a6a4a5,17783.0,380
2022-01-10,64c79ed2e5,14875.0,260
2022-01-10,a69f453b25,7718.0,80
2022-01-10,5acbf80e4a,17063.0,20
2022-01-10,d25bfc5089,16824.0,50
2022-01-11,e82d37a477,16824.0,50
2022-01-11,0f77b81880,16196.0,30
2022-01-11,2e2ba777b4,16196.0,30
2022-01-11,dfb331f54e,4420.0,40
2022-01-11,7f5fff30e4,4420.0,20
2022-01-11,1d96da7866,17360.0,60
2022-01-11,e5159a9e9a,8409.0,40
2022-01-11,cb18a8b8c0,5597.0,50
2022-01-11,fe10f69534,13831.0,995
2022-01-11,c396509792,781.0,400
2022-01-11,6d49def9ff,1648.0,3020
2022-01-11,cf407ddb80,15668.0,50
2022-01-11,85744f3115,4803.0,20
2022-01-11,cd2130b88a,9964.0,20
2022-01-11,44e0833615,14367.0,120
2022-01-11,03a579c000,17715.0,1505
2022-01-11,0ccb1abe05,10983.0,50
2022-01-11,c9d52a476f,265.0,60
2022-01-11,7547d8ee49,7847.0,120
2022-01-11,38e32c1c5f,9929.0,950
2022-01-11,1d79653596,9697.0,2000
2022-01-11,6ff3512bfe,15676.0,100
2022-01-11,843f56089e,17803.0,170
2022-01-11,c60978e3d2,17804.0,100
2022-01-11,fb1ee0a31a,6547.0,110
2022-01-11,073eb0b3cf,9921.0,300
2022-01-11,fc2029da99,9921.0,200
2022-01-11,478bc4f1c7,15964.0,7250
2022-01-11,072f102f17,12636.0,980
2022-01-11,fd797ca6b3,9775.0,380
2022-01-11,290a7cb83e,10810.0,600
2022-01-11,ad4c869f50,802.0,300
2022-01-11,91c6123ff6,12580.0,120
2022-01-11,3874ee41c1,802.0,500
2022-01-11,37dacfceb4,8409.0,80
2022-01-11,e1dc00db27,9055.0,50
2022-01-11,6302db6263,15442.0,780
2022-01-11,016a4887e3,14265.0,20
2022-01-11,3543b773ca,12414.0,900
2022-01-11,fedfaa9d85,2409.0,180
2022-01-11,dde490fab7,14760.0,1000
2022-01-11,0ecddb4723,1292.0,420
2022-01-11 00:00:00,b62cc5f7bc,16419.0,35
2022-01-11 00:00:00,83885cd928,946.0,6025
2022-01-11 00:00:00,4775f5c14a,1742.0,100
2022-01-11 00:00:00,79fcef0600,3486.0,70
2022-01-11 00:00:00,3f7713dbe1,16480.0,10000
2022-01-11 00:00:00,5d920bc531,8750.0,980
2022-01-11 00:00:00,0b24fb4b9d,15179.0,300
2022-01-11 00:00:00,2c8d42b2cb,12291.0,20
2022-01-11 00:00:00,6f93ae4b95,884.0,2000
2022-01-11 00:00:00,68e8cdb460,8510.0,20
2022-01-11 00:00:00,b728128055,17348.0,550
2022-01-11 00:00:00,1834f3b556,3065.0,75
2022-01-11 00:00:00,b4989b74df,17348.0,100
2022-01-11 00:00:00,9843e0251b,15573.0,600
2022-01-11 00:00:00,10e07cd576,15556.0,65
2022-01-11 00:00:00,18bde973ea,12267.0,40
2022-01-11 00:00:00,bfac536be6,1683.0,100
2022-01-11 00:00:00,a2b89321cd,9244.0,1370
2022-01-11 00:00:00,9f4b8d4902,17807.0,60
2022-01-11 00:00:00,3b06c8aed6,17806.0,180
2022-01-11 00:00:00,626bcf8f44,17715.0,505
2022-01-11 00:00:00,5b67ef9e06,17809.0,40
2022-01-11 00:00:00,2dd0e64061,17733.0,20
2022-01-11 00:00:00,d0e1e4aaf2,1551.0,150
2022-01-11 00:00:00,772277d5c7,10492.0,5000
2022-01-11 00:00:00,22ca2b69ff,16816.0,100
2022-01-11 00:00:00,8e15d5e64a,17810.0,455
2022-01-11 00:00:00,70ef551a4e,17772.0,950
2022-01-11 00:00:00,75cf1fdee3,17779.0,950
2022-01-11 00:00:00,a5fd2175bc,11847.0,40
2022-01-11 00:00:00,1e0ed30a88,16710.0,225
2022-01-11 00:00:00,697bfbbe79,17780.0,950
2022-01-11 00:00:00,c2e544f2c0,15917.0,980
2022-01-11 00:00:00,58b7cd5cef,17811.0,50
2022-01-11 00:00:00,2582682857,2478.0,25
2022-01-11 00:00:00,b43e1cd515,17513.0,50
2022-01-11 00:00:00,835e44e6c2,9289.0,995
2022-01-11 00:00:00,de4ecec8ea,721.0,60
2022-01-11 00:00:00,8d9854acad,3136.0,500
2022-01-11 00:00:00,864254a15d,17813.0,990
2022-01-11 00:00:00,8a87003e0b,9245.0,160
2022-01-11 00:00:00,8467c0209a,571.0,500
2022-01-11 00:00:00,f0dfa081db,1854.0,200
2022-01-11 00:00:00,5e8d2244de,7913.0,150
2022-01-11 00:00:00,718fd8c9ce,15380.0,700
2022-01-11 00:00:00,ddbfd10b36,12737.0,980
2022-01-11 00:00:00,310b86d69e,7326.0,5000
2022-01-11 00:00:00,1271dfd8e7,17816.0,20
2022-01-11 00:00:00,90a29168ed,15646.0,200
2022-01-11 00:00:00,2fb5cc4b4f,12306.0,250
2022-01-11 00:00:00,488a7040b5,13266.0,995
2022-01-11 00:00:00,0b53eb2d1d,17810.0,510
2022-01-11 00:00:00,4486a8d0b7,2862.0,260
2022-01-11 00:00:00,0e91af799e,17817.0,20
2022-01-11 00:00:00,4cd84a307b,14848.0,20
2022-01-11 00:00:00,88ca0053de,14848.0,70
2022-01-11 00:00:00,0b0632b99b,4479.0,200
2022-01-11 00:00:00,20fc07bbe7,12507.0,45
2022-01-11 00:00:00,bafc2df8fc,9244.0,1000
2022-01-11 00:00:00,82570bdd2c,17818.0,200
2022-01-11 00:00:00,3c89ac3eda,17819.0,100
2022-01-11 00:00:00,f2bb08c03b,17144.0,30
2022-01-11 00:00:00,8011aa9dd8,16189.0,20
2022-01-11 00:00:00,e4dad22e29,10470.0,60
2022-01-11 00:00:00,34d8bad580,11567.0,100
2022-01-11 00:00:00,7deb07a33e,15032.0,100
2022-01-11 00:00:00,9381703372,11567.0,60
2022-01-11 00:00:00,dc94e16120,15573.0,200
2022-01-11 00:00:00,16166746f1,11567.0,100
2022-01-11 00:00:00,b23cc77808,7728.0,20
2022-01-11 00:00:00,3b9b87c58b,12477.0,4950
2022-01-11 00:00:00,cfbb0d69cc,17451.0,990
2022-01-11 00:00:00,7779ffe8b1,17821.0,270
2022-01-11 00:00:00,7ef70a0336,17821.0,100
2022-01-11 00:00:00,dafcefe9d8,1423.0,600
2022-01-11 00:00:00,3d2326ade1,16134.0,700
2022-01-11 00:00:00,45f051c8ac,8409.0,40
2022-01-11 00:00:00,0a064a9581,17792.0,90
2022-01-11 00:00:00,5389d345e2,9343.0,40
2022-01-11 00:00:00,ba812cf966,17822.0,400
2022-01-11 00:00:00,aaa4dffc96,17803.0,420
2022-01-11 00:00:00,5ef30ce6b7,9845.0,80
2022-01-11 00:00:00,6d4c9be3fb,17792.0,20
2022-01-11 00:00:00,cecb6440d8,5283.0,20
2022-01-11 00:00:00,c8ecfa807f,4719.0,100
2022-01-11 00:00:00,ac49fbd22f,9220.0,100
2022-01-11 00:00:00,c90234211a,17820.0,100
2022-01-11 00:00:00,bfd38ca222,14778.0,2000
2022-01-11 00:00:00,1e43024f91,17823.0,655
2022-01-11 00:00:00,c064526ab8,15985.0,100
2022-01-11 00:00:00,7e876b1135,15986.0,100
2022-01-11 00:00:00,ff58a5fd81,73.0,230
2022-01-11 00:00:00,fb403cd085,14242.0,40
2022-01-11 00:00:00,3530aba940,17825.0,100
2022-01-11 00:00:00,d5c579b331,12346.0,150
2022-01-11 00:00:00,968697a5f1,17826.0,40
2022-01-11 00:00:00,42423d38d4,15589.0,60
2022-01-11 00:00:00,b665f89c41,17752.0,395
2022-01-11 00:00:00,e0e4a625e4,17804.0,150
2022-01-11 00:00:00,2d646df4db,13920.0,40
2022-01-11 00:00:00,b53905f284,14664.0,70
2022-01-11 00:00:00,05946e445c,2513.0,100
2022-01-11 00:00:00,32cb2dffd5,17829.0,110
2022-01-11 00:00:00,50b295d594,2513.0,100
2022-01-11 00:00:00,5e6e392adf,14292.0,950
2022-01-11 00:00:00,b3690be65e,2513.0,40
2022-01-11 00:00:00,cc982a4950,17360.0,20
2022-01-11 00:00:00,5d08f018a2,14542.0,40
2022-01-11 00:00:00,f5385fbadd,14875.0,260
2022-01-11 00:00:00,a31cd16837,15646.0,300
2022-01-11 00:00:00,368d656675,11849.0,20
2022-01-11 00:00:00,6f3805220a,17830.0,100
2022-01-11 00:00:00,600ae29231,13956.0,40
2022-01-11 00:00:00,78aecf16a9,3831.0,60
2022-01-11 00:00:00,b5194986ff,16196.0,30
2022-01-11 00:00:00,1f29daba9b,16196.0,45
2022-01-11 00:00:00,99c253c0b6,16196.0,30
2022-01-11 00:00:00,f002d45e05,4420.0,20
2022-01-11 00:00:00,033c2cf3b1,4420.0,20
2022-01-12 00:00:00,fec91439d2,13150.0,50
2022-01-12 00:00:00,7d2d68ded7,14664.0,70
2022-01-12 00:00:00,c2d03a439a,7718.0,70
2022-01-12 00:00:00,275f9d673f,15073.0,600
2022-01-12 00:00:00,51c0b7ff1f,13543.0,200
2022-01-12 00:00:00,e81f7e6b01,16944.0,900
2022-01-12 00:00:00,c89e666007,2647.0,670
2022-01-12 00:00:00,5c293564ab,13266.0,995
2022-01-12 00:00:00,a2c30a6223,14664.0,100
2022-01-12 00:00:00,ec3041ec43,9814.0,900
2022-01-12 00:00:00,2061bf58d6,4389.0,80
2022-01-12 00:00:00,edb7ba0f41,662.0,600
2022-01-12 00:00:00,e19e169ab2,9652.0,8980
2022-01-12 00:00:00,44f22c4ede,9641.0,350
2022-01-12 00:00:00,f19a0b8f24,17384.0,5000
2022-01-12 00:00:00,e9ad265c1b,10114.0,30
2022-01-12 00:00:00,a21a30038d,17831.0,100
2022-01-12 00:00:00,52d57302e9,12414.0,900
2022-01-12 00:00:00,19096b544c,16049.0,500
2022-01-12 00:00:00,a4f677fd2c,9697.0,6000
2022-01-12 00:00:00,9bd1ae7e6d,17803.0,900
2022-01-12 00:00:00,5db64ef84d,4803.0,40
2022-01-12 00:00:00,01a02a0234,17803.0,20
2022-01-12 00:00:00,a4c9bb439f,15197.0,500
2022-01-12 00:00:00,c64f5956ae,17832.0,500
2022-01-12 00:00:00,c45428e7c0,9018.0,100
2022-01-12 00:00:00,81bfb90fd7,2188.0,100
2022-01-12 00:00:00,5df7f00d04,16368.0,800
2022-01-12 00:00:00,e9d5d9ebc2,951.0,980
2022-01-12 00:00:00,268baa7fc1,17230.0,220
2022-01-12 00:00:00,10906e6bdd,13823.0,150
2022-01-12 00:00:00,1d2566651a,17820.0,250
2022-01-12 00:00:00,82872c5315,14265.0,20
2022-01-12 00:00:00,81d33bda53,17803.0,70
2022-01-12 00:00:00,159ebd8f9e,14547.0,980
2022-01-12 00:00:00,c61c01ae04,16749.0,150
2022-01-12 00:00:00,764e8f1083,9929.0,950
2022-01-12 00:00:00,276c4ad46f,4787.0,80
2022-01-12 00:00:00,9745e048fc,1915.0,100
2022-01-12 00:00:00,db40a4c6b7,5248.0,175
2022-01-12 00:00:00,05a5ce7041,9775.0,355
2022-01-12 00:00:00,99a8009a64,16749.0,150
2022-01-12 00:00:00,ccac165632,16186.0,600
2022-01-12 00:00:00,a32c439190,14760.0,500
2022-01-12 00:00:00,2d8a4b26e0,2939.0,200
2022-01-12 00:00:00,7c1c83da4a,11733.0,50
2022-01-12 00:00:00,eebddf97f8,4512.0,5000
2022-01-12 00:00:00,268d784f9b,17841.0,100
2022-01-12 00:00:00,57fe0c1dff,3668.0,20
2022-01-12 00:00:00,7a7e758fa7,8956.0,200
2022-01-12 00:00:00,5218a73353,3118.0,300
2022-01-12 00:00:00,a50426a9a3,946.0,840
2022-01-12 00:00:00,f6313dda2d,12580.0,120
2022-01-12 00:00:00,f7d8d7f6a0,17781.0,100
2022-01-12 00:00:00,c6e0c8b376,17537.0,700
2022-01-12 00:00:00,e036d88720,5198.0,40
2022-01-12 00:00:00,ffa6fcc210,960.0,50
2022-01-12 00:00:00,d70b7b74ef,802.0,300
2022-01-12 00:00:00,d09f39659b,6943.0,60
2022-01-12 00:00:00,33f36d1189,6943.0,60
2022-01-12 00:00:00,370491270f,717.0,815
2022-01-12 00:00:00,8c80ea7bf0,717.0,80
2022-01-12 00:00:00,232392d22e,1100.0,270
2022-01-12 00:00:00,a6d438e8c3,10178.0,160
2022-01-12 00:00:00,c12c62dcb5,884.0,350
2022-01-12 00:00:00,69fdcf0bd3,3223.0,100
2022-01-12 00:00:00,027c9da964,4802.0,200
2022-01-12 00:00:00,4a734bf8d7,884.0,100
2022-01-12 00:00:00,34ae5af814,8445.0,90
2022-01-12 00:00:00,f8b729525b,4802.0,300
2022-01-12 00:00:00,565d866376,16735.0,60
2022-01-12 00:00:00,fe4094db8f,4078.0,900
2022-01-12 00:00:00,5cab9e3443,17842.0,2000
2022-01-12 00:00:00,da0fcde4eb,17682.0,340
2022-01-12 00:00:00,639b4f5951,17843.0,900
2022-01-12 00:00:00,47e722a6cb,17845.0,340
2022-01-12 00:00:00,a0ac3bd17c,17846.0,600
2022-01-12 00:00:00,039ec4e539,16480.0,9900
2022-01-12 00:00:00,263a4aaa76,1683.0,80
2022-01-12 00:00:00,f45f1e83f8,10552.0,100
2022-01-12 00:00:00,7e969caec7,17848.0,900
2022-01-12 00:00:00,0f7c36b661,13684.0,120
2022-01-12 00:00:00,cc1c8709e9,17686.0,100
2022-01-12 00:00:00,53ddadbe40,14810.0,100
2022-01-12 00:00:00,33031f3346,17820.0,150
2022-01-12 00:00:00,666ab7bffa,15193.0,980
2022-01-12 00:00:00,ab697c5a52,17850.0,520
2022-01-12 00:00:00,8d5c07788c,16381.0,160
2022-01-12 00:00:00,a975858ef9,14351.0,80
2022-01-12 00:00:00,5649efdf38,10764.0,300
2022-01-12 00:00:00,7abbb96b4f,17481.0,60
2022-01-12 00:00:00,7558014cbd,16764.0,380
2022-01-12 00:00:00,80417584b0,14416.0,30
2022-01-12 00:00:00,8298239900000000,14416.0,20
2022-01-12 00:00:00,cfc2b49fb0,17583.0,800
2022-01-12 00:00:00,74aa6feaf8,9245.0,500
2022-01-12 00:00:00,3ffd1f7ba5,2169.0,200
2022-01-12 00:00:00,d299c1baac,2169.0,120
2022-01-12 00:00:00,68c4dcc485,7913.0,100
2022-01-12 00:00:00,5db52efffa,7913.0,80
2022-01-12 00:00:00,be559cab32,10209.0,320
2022-01-12 00:00:00,e61c86de3a,9343.0,50
2022-01-12 00:00:00,73d92f47d8,2647.0,2860
2022-01-12 00:00:00,9b88850fb6,911.0,150
2022-01-12 00:00:00,e743ec8e30,7478.0,5000
2022-01-12 00:00:00,7d2f8b3e59,12253.0,200
2022-01-12 00:00:00,e811802b19,17860.0,950
2022-01-12 00:00:00,3af511fc3a,17296.0,80
2022-01-12 00:00:00,afcb483966,6328.0,500
2022-01-12 00:00:00,0fbc3c7909,17729.0,60
2022-01-12 00:00:00,a53262c7d4,12351.0,35
2022-01-12 00:00:00,61e22a04fd,17862.0,40
2022-01-12 00:00:00,6208b90bda,1041.0,1000
2022-01-12 00:00:00,0e14c3102d,15787.0,100
2022-01-12 00:00:00,b9ca8703dc,17539.0,100
2022-01-12 00:00:00,737bf9f22d,10983.0,50
2022-01-12 00:00:00,f513049ac4,14836.0,100
2022-01-12 00:00:00,f3f2063310,14836.0,50
2022-01-12 00:00:00,e59f8d5204,17293.0,400
2022-01-12 00:00:00,a6f612ca27,17660.0,3000
2022-01-12 00:00:00,0212d23ea0,17681.0,500
2022-01-12 00:00:00,fb3d125255,17144.0,40
2022-01-12 00:00:00,0e773bc6c0,14265.0,20
2022-01-12 00:00:00,34a632b42a,13152.0,100
2022-01-12 00:00:00,1edee689c4,17813.0,140
2022-01-12 00:00:00,2420663472,4352.0,130
2022-01-12 00:00:00,3f00fcc7e3,12878.0,340
2022-01-12 00:00:00,9451067c6c,265.0,60
2022-01-12 00:00:00,1dfb5200d2,7337.0,450
2022-01-12 00:00:00,993f28dcb3,17858.0,900
2022-01-12 00:00:00,50947839ba,11753.0,300
2022-01-12 00:00:00,abb57d5c24,17817.0,20
2022-01-12 00:00:00,31e0d8aab9,17816.0,30
2022-01-12 00:00:00,21984745f0,11753.0,50
2022-01-12 00:00:00,3b8dae18c1,17866.0,100
2022-01-12 00:00:00,05752e6f49,14311.0,40
2022-01-12 00:00:00,fbd991c8bd,1543.0,3930
2022-01-12 00:00:00,dfc7a4c3bf,17582.0,960
2022-01-12 00:00:00,941b4829a8,2714.0,100
2022-01-12 00:00:00,9.21588E+304,2796.0,105
2022-01-12 00:00:00,81c984f95d,17706.0,20
2022-01-12 00:00:00,0557209ada,2478.0,40
2022-01-12 00:00:00,de6211489a,14727.0,45
2022-01-12 00:00:00,0fa08a1564,15313.0,40
2022-01-12 00:00:00,098589ad3e,16749.0,375
2022-01-12 00:00:00,83713a6dba,17360.0,40
2022-01-12 00:00:00,94b1119a18,17826.0,50
2022-01-12 00:00:00,1.840326E+048,8409.0,60
2022-01-12 00:00:00,60d47f2b58,228.0,980
2022-01-12 00:00:00,4c99e043e0,11358.0,40
2022-01-12 00:00:00,cf89f9c1df,17765.0,20
2022-01-12 00:00:00,1babb4e829,10510.0,50
2022-01-12 00:00:00,a48d05bb04,10511.0,120
2022-01-12 00:00:00,a0c12d5ff6,16196.0,30
2022-01-12 00:00:00,760f6849a2,16196.0,25
2022-01-12 00:00:00,6149344f6e,16196.0,25
2022-01-12 00:00:00,062c0bde9a,17073.0,80
2022-01-12 00:00:00,77a0508dba,13372.0,150
2022-01-12 00:00:00,f27f8089f9,14875.0,300
2022-01-12 00:00:00,fde41340d2,17868.0,60
2022-01-12 00:00:00,0df201e728,14664.0,80
2022-01-12 00:00:00,d423da8377,16889.0,100
2022-01-12 00:00:00,71172d891e,17869.0,100
2022-01-13 00:00:00,2a007054c5,12884.0,20
2022-01-13 00:00:00,9d86ef4ca9,17870.0,150
2022-01-13 00:00:00,cc3e31bd59,14908.0,40
2022-01-13 00:00:00,0e5de8fb1d,17871.0,90
2022-01-13 00:00:00,3088f1b74b,13005.0,40
2022-01-13 00:00:00,0431766c93,14875.0,160
2022-01-13 00:00:00,ed696338ae,17798.0,140
2022-01-13 00:00:00,6fb10e51c9,14664.0,80
2022-01-13 00:00:00,cd31d625a9,16623.0,120
2022-01-13 00:00:00,91f6c1f1ec,15501.0,70
2022-01-13 00:00:00,fcdeedde00,1738.0,300
2022-01-13 00:00:00,1c10a7492c,4389.0,70
2022-01-13 00:00:00,04a27a8a60,10128.0,30
2022-01-13 00:00:00,0d724aeab4,16738.0,4200
2022-01-13 00:00:00,3304e6d3d5,15429.0,1500
2022-01-13 00:00:00,49df9ddd5f,17469.0,2260
2022-01-13 00:00:00,098bbc89f6,15465.0,900
2022-01-13 00:00:00,d32181a669,13152.0,300
2022-01-13 00:00:00,b54cf2ca70,15770.0,400
2022-01-13 00:00:00,1562245883,991.0,1975
2022-01-13 00:00:00,1a570c97e2,4787.0,60
2022-01-13 00:00:00,4169135caa,17660.0,7000
2022-01-13 00:00:00,bfca974228,9921.0,500
2022-01-13 00:00:00,86014e7912,2478.0,285
2022-01-13 00:00:00,e704f8617a,699.0,1000
2022-01-13 00:00:00,af58479c48,9921.0,300
2022-01-13 00:00:00,381423e73e,1288.0,270
2022-01-13 00:00:00,856bc67932,6827.0,2200
2022-01-13 00:00:00,9a499b4399,16710.0,240
2022-01-13 00:00:00,40878b5157,2818.0,1000
2022-01-13 00:00:00,bfd6593add,2188.0,50
2022-01-13 00:00:00,6e8bcd42dc,623.0,335
2022-01-13 00:00:00,acf84473b3,2252.0,400
2022-01-13 00:00:00,f9232f9f88,9814.0,300
2022-01-13 00:00:00,0570469a5a,12346.0,100
2022-01-13 00:00:00,265fa30652,8440.0,80
2022-01-13 00:00:00,6fd6b633ec,17848.0,900
2022-01-13 00:00:00,90787d7212,11901.0,500
2022-01-13 00:00:00,fbd1d9776c,5248.0,210
2022-01-13 00:00:00,5563611511,1195.0,550
2022-01-13 00:00:00,5524f9ea44,12414.0,900
2022-01-13 00:00:00,212391ace5,17272.0,50
2022-01-13 00:00:00,a8c7666100,4420.0,20
2022-01-13 00:00:00,b28ea4391b,4420.0,35
2022-01-13 00:00:00,f211f2222b,17872.0,900
2022-01-13 00:00:00,3858d62e6f,17461.0,600
2022-01-13 00:00:00,cae709be01,813.0,200
2022-01-13 00:00:00,7481012,2478.0,320
2022-01-13 00:00:00,4015d4cce8,2647.0,2000
2022-01-13 00:00:00,e4c680bcc7,228.0,980
2022-01-13 00:00:00,63c3c0228d,17848.0,2200
2022-01-13 00:00:00,bc981f7a79,13956.0,40
2022-01-13 00:00:00,bfe70971eb,699.0,400
2022-01-13 00:00:00,b09379607c,16976.0,30
2022-01-13 00:00:00,1d3f6bcb03,2351.0,70
2022-01-13 00:00:00,ece5450d7b,9158.0,1500
2022-01-13 00:00:00,6b99b0ccb8,11753.0,120
2022-01-13 00:00:00,1c0cc6e24d,802.0,500
2022-01-13 00:00:00,fc51a67eaf,10567.0,7900
2022-01-13 00:00:00,c3aa3a05cf,13184.0,200
2022-01-13 00:00:00,61044af171,6847.0,20
2022-01-13 00:00:00,0801f38d96,9697.0,250
2022-01-13 00:00:00,a8fb8f7d2a,951.0,980
2022-01-13 00:00:00,7cc97906cc,10567.0,860
2022-01-13 00:00:00,548aeb87f0,10810.0,300
2022-01-13 00:00:00,d7538bae48,7508.0,450
2022-01-13 00:00:00,69daf66cd6,17813.0,140
2022-01-13 00:00:00,1bfd37874b,9929.0,950
2022-01-13 00:00:00,d96c8cd633,8480.0,100
2022-01-13 00:00:00,33530bb429,15668.0,50
2022-01-13 00:00:00,3d6a03520e,17820.0,250
2022-01-13 00:00:00,9dcdd58b29,17360.0,20
2022-01-13 00:00:00,b08ac711c8,17820.0,150
2022-01-13 00:00:00,3cec898321,17820.0,170
2022-01-13 00:00:00,5d76806206,10470.0,40
2022-01-13 00:00:00,79274edfeb,1663.0,100
2022-01-13 00:00:00,94b818a47a,12636.0,400
2022-01-13 00:00:00,23156dbaa0,17816.0,20
2022-01-13 00:00:00,eabf55c0b8,14265.0,20
2022-01-13 00:00:00,7b7de6d9cc,7913.0,170
2022-01-13 00:00:00,6c3a0222cc,1988.0,980
2022-01-13 00:00:00,238ea98f03,2601.0,20
2022-01-13 00:00:00,ecf2f47b27,2601.0,20
2022-01-13 00:00:00,11b7d9258e,12477.0,950
2022-01-13 00:00:00,f0eb1a932f,15770.0,280
2022-01-13 00:00:00,6858fc4b98,15408.0,90
2022-01-13 00:00:00,2e49e3aa98,11135.0,400
2022-01-13 00:00:00,434c9fec48,17187.0,40
2022-01-13 00:00:00,f14770918a,802.0,200
2022-01-13 00:00:00,841aeb4d37,7140.0,860
2022-01-13 00:00:00,5187b70950,1041.0,600
2022-01-13 00:00:00,d50a785266,1543.0,20
2022-01-13 00:00:00,5dc38a353b,6322.0,30
2022-01-13 00:00:00,49b4aab160,1543.0,350
2022-01-13 00:00:00,00213c7370,2734.0,20
2022-01-13 00:00:00,611dcfdda9,5501.0,250
2022-01-13 00:00:00,e4513e6bfb,17877.0,200
2022-01-13 00:00:00,653daef201,6847.0,40
2022-01-13 00:00:00,82bc445c1d,12253.0,180
2022-01-13 00:00:00,52b90b623c,1423.0,990
